Timestamp,Sensor 1
2024-07-08 17:11:03.491139,0.10736367836195848
2024-07-08 17:11:05.781907,0.10736367836195848
2024-07-08 17:11:08.122030,0.10736367836195848
2024-07-08 17:11:10.462612,0.10736367836195848
2024-07-08 17:11:12.753296,0.10736367836195848
2024-07-08 17:11:15.044673,0.10736367836195848
2024-07-08 17:11:17.337159,0.10736367836195848
2024-07-08 17:11:19.675920,0.10736367836195848
2024-07-08 17:11:21.967244,0.10736367836195848
2024-07-08 17:11:24.259571,0.10736367836195848
2024-07-08 17:11:26.549825,0.10736367836195848
2024-07-08 17:11:28.889788,0.10736367836195848
2024-07-08 17:11:31.230576,0.10736367836195848
2024-07-08 17:11:33.569877,0.10736367836195848
2024-07-08 17:11:35.861197,0.10736367836195848
2024-07-08 17:11:38.152369,0.10736367836195848
2024-07-08 17:11:40.444392,0.10736367836195848
2024-07-08 17:11:42.734904,0.10736367836195848
2024-07-08 17:11:45.026197,0.10736367836195848
2024-07-08 17:11:47.319145,0.10736367836195848
2024-07-08 17:11:49.608782,0.10736367836195848
2024-07-08 17:11:51.900016,0.10736367836195848
2024-07-08 17:11:54.192199,0.10736367836195848
2024-07-08 17:11:56.483275,0.10736367836195848
2024-07-08 17:11:58.822231,0.10736367836195848
2024-07-08 17:12:01.162606,0.10736367836195848
2024-07-08 17:12:03.455081,0.10736367836195848
2024-07-08 17:12:05.745165,0.10736367836195848
2024-07-08 17:12:08.036484,0.10736367836195848
2024-07-08 17:12:10.377351,0.10736367836195848
2024-07-08 17:12:12.667737,0.10736367836195848
2024-07-08 17:12:14.959027,0.10736367836195848
2024-07-08 17:12:17.299817,0.10736367836195848
2024-07-08 17:12:19.590325,0.10736367836195848
2024-07-08 17:12:21.881587,0.10736367836195848
2024-07-08 17:12:24.173613,0.10736367836195848
2024-07-08 17:12:26.464835,0.10736367836195848
2024-07-08 17:12:28.755552,0.10736367836195848
2024-07-08 17:12:31.046660,0.10736367836195848
2024-07-08 17:12:33.340344,0.10736367836195848
2024-07-08 17:12:35.629231,0.10736367836195848
2024-07-08 17:12:37.969220,0.10736367836195848
2024-07-08 17:12:40.261649,0.10736367836195848
2024-07-08 17:12:42.551849,0.10736367836195848
2024-07-08 17:12:44.843113,0.10736367836195848
2024-07-08 17:12:47.134362,0.10736367836195848
2024-07-08 17:12:49.525409,0.10736367836195848
2024-07-08 17:12:51.814436,0.10736367836195848
2024-07-08 17:12:54.105701,0.10736367836195848
2024-07-08 17:12:56.446225,0.10736367836195848
2024-07-08 17:12:58.736931,0.10736367836195848
2024-07-08 17:13:01.028228,0.10736367836195848
2024-07-08 17:13:03.320121,0.10736367836195848
2024-07-08 17:13:05.610787,0.10736367836195848
2024-07-08 17:13:07.950795,0.10736367836195848
2024-07-08 17:13:10.291608,0.10736367836195848
2024-07-08 17:13:12.582127,0.10736367836195848
2024-07-08 17:13:14.873418,0.10736367836195848
2024-07-08 17:13:17.213981,0.10736367836195848
2024-07-08 17:13:19.505368,0.10736367836195848
2024-07-08 17:13:21.795989,0.10736367836195848
2024-07-08 17:13:24.087281,0.10736367836195848
2024-07-08 17:13:26.428207,0.10736367836195848
2024-07-08 17:13:28.816085,0.10736367836195848
2024-07-08 17:13:31.107310,0.10736367836195848
2024-07-08 17:13:33.399413,0.2073636783619585
2024-07-08 17:13:35.689871,0.2073636783619585
2024-07-08 17:13:38.029892,0.2073636783619585
2024-07-08 17:13:40.322213,0.2073636783619585
2024-07-08 17:13:42.612481,0.2073636783619585
2024-07-08 17:13:44.903734,0.2073636783619585
2024-07-08 17:13:47.196217,0.2073636783619585
2024-07-08 17:13:49.487087,0.2073636783619585
2024-07-08 17:13:51.777543,0.3073636783619585
2024-07-08 17:13:54.068779,0.3073636783619585
2024-07-08 17:13:56.360841,0.3073636783619585
2024-07-08 17:13:58.651380,0.3073636783619585
2024-07-08 17:14:00.942641,0.10736367836195848
2024-07-08 17:14:03.235159,0.10736367836195848
2024-07-08 17:14:05.574050,0.10736367836195848
2024-07-08 17:14:07.865297,0.10736367836195848
2024-07-08 17:14:10.157404,0.10736367836195848
2024-07-08 17:14:12.448860,0.10736367836195848
2024-07-08 17:14:14.740166,0.10736367836195848
