Unnamed: 0,Timestamp,Temperature(°C),UV index,Ambient light(x),Pressure(mbar),humidity(%),sound level(dB),CO2(ppm),VOCs(ppb),magnetic field(μT),Index
12,2024-07-09 18:14:33.775875,28.029705745487664,0,499.5347029237334,1007.7703968079524,34.14851823249275,35.277231215532524,396.0396431718498,3.702864649048955,177,0
13,2024-07-09 18:14:36.116060,28.174204015583037,0,502.08091790062343,1012.799117363112,34.31849584626537,35.278609419060835,398.0109695130805,3.702864649048955,186,1
14,2024-07-09 18:14:38.407287,28.22272257424944,0,502.9358671027971,1014.4799698674864,34.375569670196676,35.29903921700605,398.67288686803914,3.702864649048955,77,2
15,2024-07-09 18:14:40.698581,28.24706657760219,0,503.3573270312405,1015.317825681846,34.399201178201714,34.676148771700596,399.0050013980513,3.702864649048955,186,3
16,2024-07-09 18:14:42.990855,28.26171170739197,0,503.610873469918,1015.8218720775276,34.411409663790735,33.54038645384256,399.2047984621011,3.702864649048955,150,4
17,2024-07-09 18:14:45.281144,28.274857543213916,0,503.7232303398348,1016.157725018188,34.419568745577564,33.19105684327948,399.3383253090195,3.702864649048955,114,5
18,2024-07-09 18:14:47.572350,28.28571610438408,0,503.83981366808655,1016.4034255274044,34.421076127942634,33.21113500988402,399.4339414947827,3.702864649048955,159,6
19,2024-07-09 18:14:49.864407,28.29515191210392,0,503.9909954186612,1016.5894610469504,34.420939434299086,32.96710552803173,399.5058442829863,3.702864649048955,169,7
20,2024-07-09 18:14:52.154965,28.30251176305929,0,504.1089159173019,1016.7368370678054,34.42083281440252,33.56781582960001,399.56192785528515,3.702864649048955,192,8
21,2024-07-09 18:14:54.446206,28.30841762162499,0,504.20148572690846,1016.8550978777624,34.4207472580464,33.66768986498076,399.60693170765455,3.702864649048955,137,9
22,2024-07-09 18:14:56.738508,28.313265469275244,0,504.27559237313966,1016.9517028239663,34.41785754982883,33.844594324460374,399.64387330006394,3.702864649048955,213,10
