Unnamed: 0,Timestamp,Temperature(°C),UV index,Ambient light(x),Pressure(mbar),humidity(%),sound level(dB),CO2(ppm),VOCs(ppb),magnetic field(μT),Index
10,2024-07-10 17:19:26.942085,27.653468084474408,0,426.12875506183104,1013.0901993148582,30.663369372580465,36.20792437698636,396.0396431718498,-6.443519091575313,125,0
11,2024-07-10 17:19:29.233274,27.796093594545617,0,428.3593611843216,1018.1329555903594,30.815999314550258,34.93467958566167,398.0109695130805,-6.443519091575313,186,1
12,2024-07-10 17:19:31.523977,27.853966849212014,0,429.36125335978846,1019.8288372063348,30.86059258743312,34.417307224646166,398.67288686803914,-6.443519091575313,60,2
13,2024-07-10 17:19:33.816311,27.88300453591084,0,429.8164008306997,1020.676986607652,30.880464559813625,34.77334088225922,399.0050013980513,-6.443519091575313,68,3
14,2024-07-10 17:19:36.106757,27.90047334267763,0,430.0902133868514,1021.1844143121904,30.892419356667464,35.561819340130974,399.2047984621011,-6.443519091575313,-194,4
15,2024-07-10 17:19:38.397922,27.91214796211255,0,430.1825312074704,1021.5235345177264,30.900408895137584,35.94268255193244,399.3383253090195,-6.443519091575313,144,5
16,2024-07-10 17:19:40.689542,27.92484313829025,0,429.9682960534506,1021.7678174920982,30.90468499730385,37.88301500973456,399.4339414947827,-6.443519091575313,142,6
17,2024-07-10 17:19:42.980585,27.934389833304557,0,429.7004927023754,1021.9516438217064,30.906630364054894,38.66382716213963,399.5058442829863,-6.443519091575313,-189,7
18,2024-07-10 17:19:45.320681,27.942971112655165,0,429.5585696294083,1022.0944593498352,30.907012796585057,38.69744092029969,399.56192785528515,-6.443519091575313,122,8
19,2024-07-10 17:19:47.661954,27.94985709750252,0,429.4446844975983,1022.2090606257616,30.907319676771586,39.31922999903092,399.60693170765455,-6.443519091575313,58,9
20,2024-07-10 17:19:50.001252,27.957389138362142,0,429.3455624732847,1022.3013458719648,30.90757158060142,39.271371223766735,399.64387330006394,-6.443519091575313,142,10
21,2024-07-10 17:19:52.292562,27.962820223950526,0,429.3233940886102,1022.3769562061624,30.906914795161804,39.15241367718632,399.6747649782339,-6.443519091575313,112,11
22,2024-07-10 17:19:54.583891,27.9658193536627,0,429.27068764889685,1022.4380236136824,30.904743696504315,38.898928927449234,399.70100026313503,-6.443519091575313,135,12
23,2024-07-10 17:19:56.875440,27.968399988237145,0,429.2253358056377,1022.490569744841,30.902875550476047,38.67251016403234,399.7235747063182,-6.443519091575313,-125,13
24,2024-07-10 17:19:59.166392,27.972777502243964,0,429.19013549698184,1022.5385682000032,30.901249933211425,38.49822614544721,399.74321846222506,-6.443519091575313,129,14
25,2024-07-10 17:20:01.457722,27.976623967335097,0,429.1316454634295,1022.581416017956,30.899149329744052,38.1656090826158,399.7604791771506,-6.443519091575313,55,15
26,2024-07-10 17:20:03.750371,27.98130996412059,0,429.06831623608906,1022.6184298571916,30.897287772768035,38.006232570773115,399.77577564065746,-6.443519091575313,144,16
27,2024-07-10 17:20:06.088769,27.98549400191526,0,429.01177076821335,1022.6495905457068,30.895625623795013,37.762205496456666,399.78943356326533,-6.443519091575313,159,17
28,2024-07-10 17:20:08.380534,27.989837869839672,0,428.9533652704076,1022.6775995016664,30.89413159206458,37.56559830150405,399.8017100619903,-6.443519091575313,92,18
29,2024-07-10 17:20:10.769868,27.99488536017207,0,428.9319035714357,1022.7053891813454,30.892780648187863,37.26745865137288,399.8128108039907,-6.443519091575313,-28,19
30,2024-07-10 17:20:13.060536,27.998395718542817,0,428.8908290206625,1022.7306521930772,30.889935220636257,37.309106689311314,399.8229022544366,-6.443519091575313,-208,20
31,2024-07-10 17:20:15.351690,28.00160235828446,0,428.8533082683721,1022.7547704760397,30.887335981440337,37.15664017732072,399.8321205856247,-6.443519091575313,172,21
32,2024-07-10 17:20:17.643610,28.00353681146181,0,428.8083038633905,1022.7768986305368,30.88495121936618,36.86460846630988,399.8405782630247,-6.443519091575313,72,22
33,2024-07-10 17:20:19.934446,28.00483003133367,0,428.72824219171287,1022.7959134829016,30.8803110829909,36.97775848744924,399.8483689855208,-6.443519091575313,-182,23
34,2024-07-10 17:20:22.225580,28.008400595807103,0,428.65422587496505,1022.813065049048,30.87649631620521,37.04863977987261,399.8555714404769,-6.443519091575313,135,24
35,2024-07-10 17:20:24.516786,28.01171252989644,0,428.6193380652896,1022.831333336918,30.872495303885746,36.86969024655249,399.86225219257466,-6.443519091575313,104,25
36,2024-07-10 17:20:26.809257,28.01479393680597,0,428.58687862168586,1022.8483300605694,30.86877278203786,37.249648687175544,399.86846793090746,-6.443519091575313,150,26
37,2024-07-10 17:20:29.099323,28.018550707672983,0,428.5587983776036,1022.8621158086185,30.86529965722044,37.64956425994456,399.87426723469787,-6.443519091575313,179,27
38,2024-07-10 17:20:31.390570,28.022927736523513,0,428.5303745272316,1022.8753563244333,30.86205085415313,37.905432859271464,399.8796919737824,-6.443519091575313,125,28
39,2024-07-10 17:20:33.682729,28.027454602231707,0,428.5151383957026,1022.8887435766504,30.857736286615673,38.156760852774866,399.88477842904746,-6.443519091575313,192,29
40,2024-07-10 17:20:35.973141,28.031708520155497,0,428.5008209281261,1022.9013236432636,30.853267033673553,38.3842235161066,399.8895581960243,-6.443519091575313,88,30
41,2024-07-10 17:20:38.264080,28.034899053574236,0,428.48733931775286,1022.9116207070294,30.849058696793932,38.612670050076574,399.8940589190546,-6.443519091575313,72,31
42,2024-07-10 17:20:40.555483,28.038710568778047,0,428.4758231528835,1022.9211345427822,30.84548934664949,38.83139233264161,399.8983048919487,-6.443519091575313,80,32
43,2024-07-10 17:20:42.847327,28.041918067241728,0,428.4538916190771,1022.9304412642132,30.841326973851125,39.03415025517522,399.90231755260993,-6.443519091575313,134,33
44,2024-07-10 17:20:45.138084,28.04495424981861,0,428.43313147169704,1022.9396786341026,30.83660922633772,39.04837616610945,399.90611589281946,-6.443519091575313,147,34
45,2024-07-10 17:20:47.477918,28.047832615114675,0,428.4180529898085,1022.948435856122,30.83213670191787,39.289306638557775,399.9097167996704,-6.443519091575313,206,35
46,2024-07-10 17:20:49.770241,28.051701147523715,0,428.3980584474498,1022.9560301475052,30.828647977822296,39.465024874757155,399.9131353415745,-6.443519091575313,147,36
47,2024-07-10 17:20:52.060359,28.05537857617197,0,428.3988792962379,1022.963398927101,30.82383516722211,39.58978862080141,399.9163850090464,-6.443519091575313,176,37
48,2024-07-10 17:20:54.351758,28.05887861224546,0,428.3996605487501,1022.971263017434,30.818884619087996,40.01813936766307,399.9194779183769,-6.443519091575313,-203,38
49,2024-07-10 17:20:56.643262,28.062945597246433,0,428.36380548215743,1022.9787562845185,30.814167509058336,40.3820062963481,399.9224249846872,-6.443519091575313,38,39
50,2024-07-10 17:20:58.934045,28.065375446836136,0,428.3053260322235,1022.9855051958062,30.80930568263905,40.41454688343517,399.92523606958827,-6.443519091575313,100,40
51,2024-07-10 17:21:01.322798,28.069131486466816,0,428.2839537242653,1022.9927029941005,30.80430458443649,40.55295831996835,399.9279201076757,-6.443519091575313,-209,41
52,2024-07-10 17:21:03.614816,28.071297614681026,0,428.25534341749153,1022.9991903989164,30.79881334611756,40.42046937635695,399.9304852153049,-6.443519091575313,85,42
53,2024-07-10 17:21:05.954061,28.07336955323062,0,428.2279771715179,1023.0053957121742,30.79356088309004,40.82247020533005,399.93293878446383,-6.443519091575313,110,43
54,2024-07-10 17:21:08.293824,28.075353001292957,0,428.21158654656233,1023.010320294588,30.788532747667553,40.63675430771072,399.9352875640621,-6.443519091575313,93,44
55,2024-07-10 17:21:10.585081,28.077253174627355,0,428.2177902996456,1023.0149685756936,30.7837157176515,40.396594176811014,399.93753773055033,-6.443519091575313,196,45
56,2024-07-10 17:21:12.876388,28.079765584578464,0,428.25205760288515,1023.0205300136092,30.779788391625083,40.157029520245494,399.9396949494603,-6.443519091575313,150,46
57,2024-07-10 17:21:15.167425,28.08217580889209,0,428.28493117409266,1023.02586525473,30.77533446209149,39.92068832058276,399.9417644291901,-6.443519091575313,120,47
58,2024-07-10 17:21:17.458603,28.085171678499233,0,428.3430946915607,1023.029860969565,30.771059037507772,39.77466495417878,399.943750968143,-6.443519091575313,164,48
59,2024-07-10 17:21:19.751148,28.08737072529445,0,428.3925144956724,1023.0347842424856,30.766613373178604,39.66392398728731,399.9456589961526,-6.443519091575313,-184,49
60,2024-07-10 17:21:22.040997,28.090158864129503,0,428.4369700776962,1023.0375246853656,30.76200366248582,39.4127455323376,399.9474926109786,-6.443519091575313,211,50
61,2024-07-10 17:21:24.332263,28.09283962754385,0,428.4797136083821,1023.0413347573116,30.75891452742169,39.167546953510936,399.94925561053935,-6.443519091575313,-189,51
62,2024-07-10 17:21:26.624250,28.095418377994065,0,428.5385435385703,1023.044999841926,30.755942945373537,39.00019143733337,399.95095152144546,-6.443519091575313,189,52
63,2024-07-10 17:21:29.011758,28.09823285689557,0,428.603478839025,1023.0488597820612,30.752417662014743,38.82182945572762,399.9525836243157,-6.443519091575313,78,53
64,2024-07-10 17:21:31.303285,28.100611179577143,0,428.7186887912741,1023.0525097668196,30.7490235984081,39.02524496869521,399.95415497628665,-6.443519091575313,144,54
65,2024-07-10 17:21:33.595457,28.10290187186187,0,428.8296537796608,1023.0550348938636,30.744764218300183,38.834590205988874,399.95566843106906,-6.443519091575313,152,55
66,2024-07-10 17:21:35.934444,28.10510897219424,0,428.95334517945145,1023.0574678739612,30.74066027150883,38.7591128276056,399.9571266568532,-6.443519091575313,122,56
67,2024-07-10 17:21:38.225303,28.106580612419272,0,429.0610899488659,1023.060370178592,30.736376900849603,38.651615303592614,399.95853215232614,-6.443519091575313,172,57
68,2024-07-10 17:21:40.516761,28.10734592380192,0,429.1352346156447,1023.0626782580024,30.733554229881364,38.49470552812264,399.9598872610253,-6.443519091575313,156,58
69,2024-07-10 17:21:42.809079,28.109387271958816,0,429.20152981651785,1023.0651649158036,30.73213517860348,38.39355033931248,399.9611941842255,-6.443519091575313,110,59
70,2024-07-10 17:21:45.099099,28.111356590972633,0,429.2654857855979,1023.067563831673,30.730766198670455,38.307985790006526,399.9624549925297,-6.443519091575313,-206,60
71,2024-07-10 17:21:47.390321,28.11196072955634,0,429.3356267426507,1023.0699759313724,30.73138946888233,38.14797064807788,399.9636716363101,-6.443519091575313,0,61
72,2024-07-10 17:21:49.780307,28.11222059996154,0,429.421429684444,1023.072401093612,30.73328406150454,38.00709871123976,399.96484595513147,-6.443519091575313,164,62
73,2024-07-10 17:21:52.070443,28.111826481027695,0,429.50426704083026,1023.074968188208,30.73704819431202,37.87496574059959,399.965979686268,-6.443519091575313,181,63
74,2024-07-10 17:21:54.361622,28.111445900540307,0,429.58425883711345,1023.0771574768078,30.7429356503705,37.63506221491301,399.9670744724137,-6.443519091575313,-206,64
75,2024-07-10 17:21:56.702206,28.110757170042195,0,429.6525265588266,1023.0792719953242,30.748622033998416,37.49166769913596,399.9681318686733,-6.443519091575313,147,65
76,2024-07-10 17:21:58.992461,28.10945076637156,0,429.71046213030206,1023.0818595979846,30.75571793852471,37.4384056895491,399.969153348911,-6.443519091575313,194,66
77,2024-07-10 17:22:01.283712,28.108508466176986,0,429.75428156049344,1023.0829199509436,30.764493806583193,37.300554895842346,399.97014031152366,-6.443519091575313,43,67
78,2024-07-10 17:22:03.574750,28.107597853517944,0,429.7966274371828,1023.0845515413282,30.773932815994588,37.24911082069912,399.9710940846994,-6.443519091575313,87,68
79,2024-07-10 17:22:05.866139,28.10671772276281,0,429.8375558254033,1023.0861285157564,30.78305586342706,37.12859015563342,399.9720159312135,-6.443519091575313,-181,69
80,2024-07-10 17:22:08.205881,28.106185365445704,0,429.89813704756466,1023.0884490272516,30.79314859750402,37.03947215983574,399.9729070528089,-6.443519091575313,203,70
81,2024-07-10 17:22:10.545431,28.106942658231937,0,429.94780346357726,1023.0896749278002,30.80386029398462,36.98065992310853,399.97376859420353,-6.443519091575313,172,71
82,2024-07-10 17:22:12.837688,28.108310066021804,0,430.0018615337742,1023.092098846556,30.815488096947533,36.88473031529267,399.97460164675977,-6.443519091575313,122,72
83,2024-07-10 17:22:15.225638,28.109632420379175,0,430.0541384954864,1023.0944429018938,30.82673278637271,36.848738040091376,399.97540725185127,-6.443519091575313,120,73
84,2024-07-10 17:22:17.516788,28.111228175573288,0,430.1104016759129,1023.095252606715,30.83855870890902,36.71032685433117,399.9761864039545,-6.443519091575313,129,74
85,2024-07-10 17:22:19.808478,28.112771699821884,0,430.1531135851675,1023.09679535777,30.85063051243771,36.60651150392138,399.9769400534924,-6.443519091575313,112,75
86,2024-07-10 17:22:22.099116,28.114897168455258,0,430.2042325536577,1023.0980664549976,30.862308381101045,36.65941998587473,399.97766910945336,-6.443519091575313,172,76
87,2024-07-10 17:22:24.390297,28.116953473968476,0,430.25368810199456,1023.0992961904998,30.87392210488487,36.56815620969213,399.9783744418061,-6.443519091575313,196,77
88,2024-07-10 17:22:26.681806,28.118943045388715,0,430.2996452183276,1023.1002335593632,30.88515892391509,36.51393602175343,399.97905688373015,-6.443519091575313,196,78
89,2024-07-10 17:22:28.972724,28.12149882338423,0,430.34915951621105,1023.1013928289212,30.896031985189516,36.43277816086655,399.9797172336776,-6.443519091575313,-172,79
90,2024-07-10 17:22:31.263985,28.123657003788914,0,430.39991024107354,1023.1016955099758,30.9074990676004,36.37188455057457,399.9803562572826,-6.443519091575313,-167,80
91,2024-07-10 17:22:33.556117,28.125745639462,0,430.44902558571886,1023.1030588385536,30.918596637264933,36.31263833877468,399.9809746891312,-6.443519091575313,142,81
92,2024-07-10 17:22:35.847087,28.127767112018095,0,430.4836627612318,1023.1043783273186,30.929337348440782,36.22289298817102,399.9815732344046,-6.443519091575313,167,82
93,2024-07-10 17:22:38.137328,28.129723708919663,0,430.5241050986738,1023.1051524306912,30.940362153488184,36.13445586298561,399.98215257040584,-6.443519091575313,127,83
94,2024-07-10 17:22:40.428559,28.131931834629818,0,430.57016444771216,1023.1052104824928,30.951662203092635,36.0460238718319,399.9827133479816,-6.443519091575313,209,84
95,2024-07-10 17:22:42.720652,28.134069348243507,0,430.6147508972766,1023.1059889364273,30.962286870923535,36.000615042389256,399.9832561928464,-6.443519091575313,135,85
96,2024-07-10 17:22:45.059572,28.136766330935703,0,430.656972310388,1023.1067425374016,30.972572335063028,35.9930632015555,399.9837817068181,-6.443519091575313,184,86
97,2024-07-10 17:22:47.350778,28.13906364538401,0,430.68592736445834,1023.1076603337158,30.98284362578278,35.95563722842469,399.9842904689726,-6.443519091575313,-201,87
98,2024-07-10 17:22:49.642881,28.141914928186356,0,430.7011053203665,1023.1087370439086,30.99184732991022,35.92786833215443,399.9847830367233,-6.443519091575313,201,88
99,2024-07-10 17:22:51.981479,28.144988981888964,0,430.7415001672982,1023.1089960106432,31.000251419269713,35.89220675496575,399.9852599468324,-6.443519091575313,159,89
100,2024-07-10 17:22:54.370485,28.14796544285206,0,430.780612589082,1023.1092467558972,31.00838870193581,35.85517113187253,399.9857217163589,-6.443519091575313,135,90
101,2024-07-10 17:22:56.662561,28.15084752265363,0,430.8194242434651,1023.1100532236736,31.015954806055408,35.92703413783301,399.9861688435485,-6.443519091575313,135,91
102,2024-07-10 17:22:58.952950,28.154264389188207,0,430.8588848147825,1023.1097385214848,31.02202912104581,35.7753044736042,399.98660180867,-6.443519091575313,164,92
103,2024-07-10 17:23:01.244031,28.157573146280367,0,430.9052329687845,1023.1098405820876,31.02697246285924,35.75417234556095,399.9870210748022,-6.443519091575313,187,93
104,2024-07-10 17:23:03.535122,28.16077731863891,0,430.9501161287706,1023.1099394167112,31.03113390238367,35.70962061427436,399.98742708857554,-6.443519091575313,125,94
105,2024-07-10 17:23:05.826734,28.164193036390817,0,431.0239167087504,1023.1079711141548,31.035163928123396,35.640519212778784,399.9878202808705,-6.443519091575313,127,95
106,2024-07-10 17:23:08.117401,28.168126263945908,0,431.0944508724656,1023.1072216815,31.037503602268416,35.583602519721,399.98820106747814,-6.443519091575313,93,96
107,2024-07-10 17:23:10.408634,28.171310384633028,0,431.15088432186366,1023.1064958748366,31.039144406586495,35.66725482220836,399.98856984972355,-6.443519091575313,-191,97
108,2024-07-10 17:23:12.700761,28.17439420316555,0,431.20554007590334,1023.1052929692238,31.040421047858803,35.58765909576257,399.9889270150557,-6.443519091575313,127,98
109,2024-07-10 17:23:14.990926,28.17738094985261,0,431.2478537098564,1023.104127928442,31.04165750326317,35.51306808632371,399.9892729376064,-6.443519091575313,125,99
110,2024-07-10 17:23:17.282079,28.17996141200736,0,431.28883631419734,1023.1025935031508,31.042542731791823,35.531399882537244,399.9896079787196,-6.443519091575313,159,100
